project_id,submitter_id,project_id,associate_experiment,copy_numbers_identified,data_description,experimental_description,experimental_intent,indels_identified,marker_panel_description,number_experimental_group,number_samples_per_experimental_group,somatic_mutations_identified,type_of_data,type_of_sample,type_of_specimen,type
"{'id': 1056, 'name': 'NBC'}","<pre>
e08df5048f2b951175b538b8fbc8bc34  /proj/eepcbs/eepcb00/data/origdata/bdi.sas7bdat
c160a91a5a9ef2abd00634ef4f814a76  /proj/eepcbs/eepcb00/data/origdata/bnaming.sas7bdat
dededf89bcdeae7dc474711115c14d88  /proj/eepcbs/eepcb00/data/origdata/cb_pb_mn1.sas7bdat
249f5e60730c04f2303cee1d543a2195  /proj/eepcbs/eepcb00/data/origdata/cb.sas7bdat
8779808cd2c0db85f84d629bc23dffe8  /proj/eepcbs/eepcb00/data/origdata/compques.sas7bdat
6bc2d316fc82c50f17b1bb552323faa7  /proj/eepcbs/eepcb00/data/origdata/cord_new.sas7bdat
febc6d942d95067e9107f5dee9d2fcab  /proj/eepcbs/eepcb00/data/origdata/cpt.sas7bdat
53921b95eb87e0022463c0456d502f29  /proj/eepcbs/eepcb00/data/origdata/crsparen.sas7bdat
7ecc2311a7d5a02f291102922b1902d7  /proj/eepcbs/eepcb00/data/origdata/crsteach.sas7bdat
1aaf2fbbad638ea0306140b0b16b16b9  /proj/eepcbs/eepcb00/data/origdata/cry.sas7bdat
aecddf4cf6b3f5e27b13a8b4ed198738  /proj/eepcbs/eepcb00/data/origdata/cvlt.sas7bdat
76c458f3f282ae2ffb7dd6a8f6449edc  /proj/eepcbs/eepcb00/data/origdata/cvlt_scaled.sas7bdat
fbbc5996a3b9699cbed356957fa84d70  /proj/eepcbs/eepcb00/data/origdata/dubowitz.sas7bdat
8c8e3a20a716f8ebe070db7c803e0c2a  /proj/eepcbs/eepcb00/data/origdata/estrod.sas7bdat
4cafa74c952621563cca7a0d2efa167a  /proj/eepcbs/eepcb00/data/origdata/fagan_new.sas7bdat
457a489c58cc03a9f33a74a6ebce5251  /proj/eepcbs/eepcb00/data/origdata/hg_hair.sas7bdat
68d75c84fcd288da9293cc2d8c953328  /proj/eepcbs/eepcb00/data/origdata/home.sas7bdat
1bcb3527a8d29be42368503c113f4f32  /proj/eepcbs/eepcb00/data/origdata/id.sas7bdat
fa9f1f99ae44dd7e8a05ba26526dc6a6  /proj/eepcbs/eepcb00/data/origdata/infant.sas7bdat
edc7e6a9446d0029a477e881a917b20a  /proj/eepcbs/eepcb00/data/origdata/infa.sas7bdat
84af6a604e848ca4320fa12cc483168a  /proj/eepcbs/eepcb00/data/origdata/kbit.sas7bdat
9cc302b0c22f1ef67876c66e1c0bdb15  /proj/eepcbs/eepcb00/data/origdata/mate.sas7bdat
4222103dff6bdd409780b8ec37ec4b6c  /proj/eepcbs/eepcb00/data/origdata/middle2.sas7bdat
8199e7187d61498f1e4aa499e94cc92a  /proj/eepcbs/eepcb00/data/origdata/middle.sas7bdat
335bf2180241cb3c9fe479bbf6553dc6  /proj/eepcbs/eepcb00/data/origdata/mk_new.sas7bdat
76c11a0de89df89b4af71ef528d5762a  /proj/eepcbs/eepcb00/data/origdata/moth.sas7bdat
265df18fbaacaa302f4fbf77871ffd30  /proj/eepcbs/eepcb00/data/origdata/nail_dart.sas7bdat
dcdf4036c2518a532d89c3a14580521d  /proj/eepcbs/eepcb00/data/origdata/nail_metals.sas7bdat
5cb7e2f0706695c4ec43f975be53f7e5  /proj/eepcbs/eepcb00/data/origdata/nbas.sas7bdat
87182dde81820a6d4d72f94ee27e94f7  /proj/eepcbs/eepcb00/data/origdata/newbs.sas7bdat
19cf27d88972fb41a4daf694e07f8c77  /proj/eepcbs/eepcb00/data/origdata/pcb.sas7bdat
94e2875d6d68a369759c710fe4d6d52e  /proj/eepcbs/eepcb00/data/origdata/prepost.sas7bdat
bebfe51415012f0c274c1c19c3a41289  /proj/eepcbs/eepcb00/data/origdata/quess.sas7bdat
e2b22a2e676d90505932a44397c18e2a  /proj/eepcbs/eepcb00/data/origdata/schagmed_amr.sas7bdat
3decd4c66bb55e51aac24644f91602a7  /proj/eepcbs/eepcb00/data/origdata/schagmed.sas7bdat
911efde162a024a81d9576199c496d62  /proj/eepcbs/eepcb00/data/origdata/school2.sas7bdat
b9eca5960d3b091eccb9e543f3d08f02  /proj/eepcbs/eepcb00/data/origdata/school.sas7bdat
3129e1e3095d26c0729a7b898913863c  /proj/eepcbs/eepcb00/data/origdata/toenail_1204.sas7bdat
e66f755413d3972dd3b22c62739b32bc  /proj/eepcbs/eepcb00/data/origdata/ucreat.sas7bdat
c7c42c9444cb2c579d1a6c3531fe44d8  /proj/eepcbs/eepcb00/data/origdata/wisc.sas7bdat
93d3a4eac4e7dead3c458d417f2cadb5  /proj/eepcbs/eepcb00/data/origdata/wiscscaled.sas7bdat
d0ff204afad26ad2161903e2d5cea7dc  /proj/eepcbs/eepcb00/data/origdata/wra_cdc.sas7bdat
a07272580dcb8bdf9511687fcebea151  /proj/eepcbs/eepcb00/data/origdata/wraml2.sas7bdat
51e278878dbedfc6719fb9e73917e576  /proj/eepcbs/eepcb00/data/origdata/wraml.sas7bdat
8da131e9f99844bbf444a54a73d38347  /proj/eepcbs/eepcb00/data/origdata/wraml_score.sas7bdat
bf00e5136a531d7aa3cac7aaf0c7b79b  /proj/eepcbs/eepcb00/data/orig_15ydata/afq.sas7bdat
531baea1bd97eb59deafd5e9c58f813b  /proj/eepcbs/eepcb00/data/orig_15ydata/afq_sup.sas7bdat
a4b54d14dc2e4f45506cd0fa00d7baf0  /proj/eepcbs/eepcb00/data/orig_15ydata/amr_addendum.sas7bdat
527799e0b2146246c6c044cb49652b5a  /proj/eepcbs/eepcb00/data/orig_15ydata/amr_prob.sas7bdat
92773bcddac5fec875aa55e0a6596e1e  /proj/eepcbs/eepcb00/data/orig_15ydata/amr.sas7bdat
2d6266519ebcbb217258ee3a0280ad3a  /proj/eepcbs/eepcb00/data/orig_15ydata/basc_c.sas7bdat
0cd0e7acacb5aee4b5fd5475f64900ea  /proj/eepcbs/eepcb00/data/orig_15ydata/basc_p.sas7bdat
e08a26ca2548c044d09716a0a76166f0  /proj/eepcbs/eepcb00/data/orig_15ydata/basc_t.sas7bdat
840c90c54cf71d09f893094f707a5bc5  /proj/eepcbs/eepcb00/data/orig_15ydata/bdi_a.sas7bdat
a97483a90454dc9b83fef2896545d38c  /proj/eepcbs/eepcb00/data/orig_15ydata/brief_p.sas7bdat
1a5669e58c703cad8a9ceffad9803cae  /proj/eepcbs/eepcb00/data/orig_15ydata/brief_t.sas7bdat
cbada351729c0db522f697fddc604818  /proj/eepcbs/eepcb00/data/orig_15ydata/cads_p.sas7bdat
2b7efb39c360b82e54fcc34485f1e08b  /proj/eepcbs/eepcb00/data/orig_15ydata/cads_t.sas7bdat
d019ed4518dc27e257d34555f48d45f9  /proj/eepcbs/eepcb00/data/orig_15ydata/cpt_a.sas7bdat
a0e271f61c93da2bcd7f188d17ef5f2a  /proj/eepcbs/eepcb00/data/orig_15ydata/cpt_q_a.sas7bdat
0dd79487d548fdc1d7e3b94758aa155d  /proj/eepcbs/eepcb00/data/orig_15ydata/cvlt_s.sas7bdat
6e3761f0b03b6129d08a0bd63d00aea6  /proj/eepcbs/eepcb00/data/orig_15ydata/cvlt_u.sas7bdat
f91deaf8303cb37c0b8e1fe960b6a58f  /proj/eepcbs/eepcb00/data/orig_15ydata/dkefs_clr.sas7bdat
be4c752122ad078c9c7aa3fee1dd4372  /proj/eepcbs/eepcb00/data/orig_15ydata/dkefs_des.sas7bdat
f4effc4e7c8c971dbc63d3c9f4c40f9e  /proj/eepcbs/eepcb00/data/orig_15ydata/dkefs_srt.sas7bdat
c426b818e9c29ac7702018f9aed87527  /proj/eepcbs/eepcb00/data/orig_15ydata/dkefs_trl.sas7bdat
c2a18e16c9c2440b4d3f6bda978be799  /proj/eepcbs/eepcb00/data/orig_15ydata/dkefs_twr.sas7bdat
972d96f91d1b834f2b7d053e3a64ed58  /proj/eepcbs/eepcb00/data/orig_15ydata/dkefs_vrb.sas7bdat
98d0ed89f75ecebd45c790911411055d  /proj/eepcbs/eepcb00/data/orig_15ydata/ffq.sas7bdat
c94ead8b38dcd66f45faa9be89e3ac1e  /proj/eepcbs/eepcb00/data/orig_15ydata/ga_b.sas7bdat
9e881da625f22cef0838c951eebe3471  /proj/eepcbs/eepcb00/data/orig_15ydata/ga_c.sas7bdat
fe7d08d9c59c76d9e7a650a71c4438dd  /proj/eepcbs/eepcb00/data/orig_15ydata/ga_g.sas7bdat
95cc0bff8977e6d8f425d2fc9a1a75ac  /proj/eepcbs/eepcb00/data/orig_15ydata/home_a.sas7bdat
e0d407c4bc5dc9d2d5fe5a204d025673  /proj/eepcbs/eepcb00/data/orig_15ydata/kbit_a.sas7bdat
337aa128d7f284c9490dba6154dd15a7  /proj/eepcbs/eepcb00/data/orig_15ydata/phth_analytic.sas7bdat
7945322ea9895e532b95e04dedd4f1c4  /proj/eepcbs/eepcb00/data/orig_15ydata/phth_blank.sas7bdat
da3f4cd2f0bf8bb1c02b9780296a50ee  /proj/eepcbs/eepcb00/data/orig_15ydata/phth_qaqc_long.sas7bdat
a964106d671485ecdf95a7a87fb6680f  /proj/eepcbs/eepcb00/data/orig_15ydata/phth_qaqc.sas7bdat
c800d95c9b4953ec16b8198448545122  /proj/eepcbs/eepcb00/data/orig_15ydata/pre_post_a.sas7bdat
5bb5f834bd485eb9251d3f7140ed709e  /proj/eepcbs/eepcb00/data/orig_15ydata/produse_c.sas7bdat
7f6ce8af1527b7341a90669bb131aa96  /proj/eepcbs/eepcb00/data/orig_15ydata/produse_h.sas7bdat
c8f089b99749e365cc139cdffcbf28f8  /proj/eepcbs/eepcb00/data/orig_15ydata/urine_cdc_201505.sas7bdat
9e0fd0a0deec83db67b0132c48e18f54  /proj/eepcbs/eepcb00/data/orig_15ydata/wraml2_a.sas7bdat
8615090ec0b138d07aab09b16a23181c  /proj/eepcbs/eepcb00/data/orig_15ydata/wrat4.sas7bdat
e3d39b0e68c9a670dbb0cd69fade6915  /proj/eepcbs/eepcb00/data/orig_15ydata/wravma.sas7bdat
9c9b128712749bdf820609ae37f2ba00  /proj/eepcbs/eepcb00/data/orig_15ydata/yrb.sas7bdat
a71d9f0fffa3be5c2156ad165176f9ba  /proj/eepcbs/eepcb1k/datasets/adhd_long_binary.sas7bdat
0d51b511c7c5f9104b1bba7d1fc98a4d  /proj/eepcbs/eepcb1k/datasets/adhd_long.sas7bdat
6876b1f749385022e5b87fd8c3466433  /proj/eepcbs/eepcb1k/datasets/basc_p_nodup.sas7bdat
02c2189b5f52476654055c66864393ed  /proj/eepcbs/eepcb1k/datasets/basc_prp_nodup.sas7bdat
50e1ac81ba829c161fc66fb9f262f7a2  /proj/eepcbs/eepcb1k/datasets/basc_s_nodup.sas7bdat
82c692abfa10e669962cd87dd81252ae  /proj/eepcbs/eepcb1k/datasets/basc_t_nodup.sas7bdat
bd0a5364161a2cd6a4e7796585325484  /proj/eepcbs/eepcb1k/datasets/bpf_100.sas7bdat
ef2d036d1f3f80c993708b2f66f2fc72  /proj/eepcbs/eepcb1k/datasets/cads_p_nodup.sas7bdat
943dccdc5a73dda3a5068d74f14fb483  /proj/eepcbs/eepcb1k/datasets/cads_t_nodup.sas7bdat
0eb062471f28112094f7d6b3abd04168  /proj/eepcbs/eepcb1k/datasets/chem_long_log.sas7bdat
cce8ed8cbf57ead0c1897f975d6a9374  /proj/eepcbs/eepcb1k/datasets/edc_cads.sas7bdat
5e1d9c141c8caeb9518862117def7551  /proj/eepcbs/eepcb1k/datasets/icc_2urine_bpf.sas7bdat
a47946d4d7e0bd9b6f3fdb8371dfcbad  /proj/eepcbs/eepcb1k/datasets/icc_2urine.sas7bdat
42c7a758cc2bb9c150f353fb851f9518  /proj/eepcbs/eepcb1k/datasets/icc_log_th.sas7bdat
8716293c6ccd8e3775b12239b8c5bf0f  /proj/eepcbs/eepcb1k/datasets/icc_sg_log.sas7bdat
8cb58cd486e34e9ffe3159dadd93bd62  /proj/eepcbs/eepcb1k/datasets/log_bpf.sas7bdat
10dac60e56c2f89aeb61d60fa958461c  /proj/eepcbs/eepcb1k/datasets/mi_dataset.sas7bdat
095842b9e2d1fe37cb43d676dad51738  /proj/eepcbs/eepcb1k/datasets/mi_nbas_cov_only_lgst.sas7bdat
f55062e099cbe539766dcf3157a9a789  /proj/eepcbs/eepcb1k/datasets/mi_nbas_cov_only.sas7bdat
c939257dea78bfb8e60cf73287901d32  /proj/eepcbs/eepcb1k/datasets/nbas_cov_cr.sas7bdat
40b604abc3075c239d35ebbcfd906bc2  /proj/eepcbs/eepcb1k/datasets/nbas_cov_mi_comb.sas7bdat
a2357b43534132724cd0d82d4203139c  /proj/eepcbs/eepcb1k/datasets/nbas_cov.sas7bdat
7ea04f9a946a279af4064973f549789e  /proj/eepcbs/eepcb1k/datasets/phen_phen_tertile.sas7bdat
29c3abfba3a3c8ead0cd17333efba43b  /proj/eepcbs/eepcb1k/datasets/phen_phth_misscovardel.sas7bdat
875dd46857fc9c300f00557893bdf656  /proj/eepcbs/eepcb1k/datasets/phen_phth_tert_cutdat.sas7bdat
0519d88b9d774ce2bf450afee5e96d27  /proj/eepcbs/eepcb1k/datasets/phth_phenol_basc_120617.sas7bdat
ed4ae2b66375560ac30b3da171f9edbb  /proj/eepcbs/eepcb1k/datasets/phth_phenol_basc_chanreview.sas7bdat
9af3b4a50fcd8eba9f223ab5e0abb1a5  /proj/eepcbs/eepcb1k/datasets/phth_phenol_basc_nooutlier.sas7bdat
f667ae461333422a1d9b9279f0c228f0  /proj/eepcbs/eepcb1k/datasets/phth_phenol_basc.sas7bdat
fa57acc669c8a165bbafd4cceef1c472  /proj/eepcbs/eepcb1k/datasets/phth_phenol_full.sas7bdat
</pre>",NBC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 557, 'name': 'NETT'}","<pre>
319413b572ec60475f43d246817d21f6  data/canonical/NETTNAS_Unified_GwasHRC.chr10.vcf.gz
ecef608bd7e25e3f7c6e5ca240b5d28c  data/canonical/NETTNAS_Unified_GwasHRC.chr10.vcf.gz.tbi
61f6a7409439a90a35f2d55b147cb00f  data/canonical/NETTNAS_Unified_GwasHRC.chr11.vcf.gz
384fcfc8c453acc8b7ab8233511f2f12  data/canonical/NETTNAS_Unified_GwasHRC.chr11.vcf.gz.tbi
406869998148886775108639558561bf  data/canonical/NETTNAS_Unified_GwasHRC.chr12.vcf.gz
deacb32e663fdec54c5324bf00d71129  data/canonical/NETTNAS_Unified_GwasHRC.chr12.vcf.gz.tbi
74f078b1898f1d458c97014983138efe  data/canonical/NETTNAS_Unified_GwasHRC.chr13.vcf.gz
daf4a04af2b06494c1581a9835f8d74e  data/canonical/NETTNAS_Unified_GwasHRC.chr13.vcf.gz.tbi
0e733dfb72c819209890ab884a85461a  data/canonical/NETTNAS_Unified_GwasHRC.chr14.vcf.gz
e8819fdcf359434a821d6b039a5b4401  data/canonical/NETTNAS_Unified_GwasHRC.chr14.vcf.gz.tbi
bb20883ca22dd11e1233c50dd0139281  data/canonical/NETTNAS_Unified_GwasHRC.chr15.vcf.gz
a0b663887f3a904b8fe79784754c6ffa  data/canonical/NETTNAS_Unified_GwasHRC.chr15.vcf.gz.tbi
a66d702157c53f35786ed2de2fcffbb5  data/canonical/NETTNAS_Unified_GwasHRC.chr16.vcf.gz
f1c49f97082018573540febfe83ccf80  data/canonical/NETTNAS_Unified_GwasHRC.chr16.vcf.gz.tbi
49cc6ee08981858a6ffc47cec3a739a7  data/canonical/NETTNAS_Unified_GwasHRC.chr17.vcf.gz
e87becb3537d07669143687b189267e0  data/canonical/NETTNAS_Unified_GwasHRC.chr17.vcf.gz.tbi
1e48539e2cd8e8ed65d06f0a6f3bb77d  data/canonical/NETTNAS_Unified_GwasHRC.chr18.vcf.gz
c372c6186ffd4571c71e470a9cb6c5b4  data/canonical/NETTNAS_Unified_GwasHRC.chr18.vcf.gz.tbi
658e6704f71db6267a94eaabd45b55f9  data/canonical/NETTNAS_Unified_GwasHRC.chr19.vcf.gz
2b2088bf4eea85897bcb2adf5be4d948  data/canonical/NETTNAS_Unified_GwasHRC.chr19.vcf.gz.tbi
e7d70c4fe1d4b87d61386c85a1f3880a  data/canonical/NETTNAS_Unified_GwasHRC.chr1.vcf.gz
223bb2097455f3fcf642921119a03d6b  data/canonical/NETTNAS_Unified_GwasHRC.chr1.vcf.gz.tbi
85e2d715d0fa811243182beaf0dbaf59  data/canonical/NETTNAS_Unified_GwasHRC.chr20.vcf.gz
3c193892061b26be323b362ade704fca  data/canonical/NETTNAS_Unified_GwasHRC.chr20.vcf.gz.tbi
add88c2ee8f123dab772728a0c7f246b  data/canonical/NETTNAS_Unified_GwasHRC.chr21.vcf.gz
9e0eb2034a44e4891a28027e1ec192e4  data/canonical/NETTNAS_Unified_GwasHRC.chr21.vcf.gz.tbi
162c26f7432f02f9d8f91de3ee1296a3  data/canonical/NETTNAS_Unified_GwasHRC.chr22.vcf.gz
196d6b021061c56c9d8aa10a92c24948  data/canonical/NETTNAS_Unified_GwasHRC.chr22.vcf.gz.tbi
7fe9e3f3d32696edd8cca1eb06e7f9b2  data/canonical/NETTNAS_Unified_GwasHRC.chr2.vcf.gz
d56a73e4cdec5bd0d2bf1737d47aa9d2  data/canonical/NETTNAS_Unified_GwasHRC.chr2.vcf.gz.tbi
241c5f3fb51934426dd1f16eda4fb0ec  data/canonical/NETTNAS_Unified_GwasHRC.chr3.vcf.gz
5b4a267a2859632b5d3f2aaeaff335b9  data/canonical/NETTNAS_Unified_GwasHRC.chr3.vcf.gz.tbi
0f6d43818dd8bb65f9d62713b0d23037  data/canonical/NETTNAS_Unified_GwasHRC.chr4.vcf.gz
158ef11267615fc669e97d4c9757a8d2  data/canonical/NETTNAS_Unified_GwasHRC.chr4.vcf.gz.tbi
d147973f7589ac44ecb207c99a128e8a  data/canonical/NETTNAS_Unified_GwasHRC.chr5.vcf.gz
862ada135eae050b4c5c33c23889317e  data/canonical/NETTNAS_Unified_GwasHRC.chr5.vcf.gz.tbi
91d1f55ed73c6f8b0782ce6c5a04b347  data/canonical/NETTNAS_Unified_GwasHRC.chr6.vcf.gz
11402f7ea479df037c74f4687400a4ec  data/canonical/NETTNAS_Unified_GwasHRC.chr6.vcf.gz.tbi
3f14ec9c1f7cc61cb3ead8fd45960f43  data/canonical/NETTNAS_Unified_GwasHRC.chr7.vcf.gz
05e3eee9bcc891f28bd7faa1fb1ca26c  data/canonical/NETTNAS_Unified_GwasHRC.chr7.vcf.gz.tbi
423110300f257425fba0f2c7dfc50031  data/canonical/NETTNAS_Unified_GwasHRC.chr8.vcf.gz
34c9d1648d69b18f0ee2e34731ff42e5  data/canonical/NETTNAS_Unified_GwasHRC.chr8.vcf.gz.tbi
30b9927d273bb1e3a5f2b64a7a2ff803  data/canonical/NETTNAS_Unified_GwasHRC.chr9.vcf.gz
038ff3f84a90236f04969abe73f98621  data/canonical/NETTNAS_Unified_GwasHRC.chr9.vcf.gz.tbi
</pre>",NETT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 557, 'name': 'NETT'}","There are a few plink datasets here.  It's not immediately clear what all the differences are, or which should be considered ""canonical"".  The @nettnas2009Hg19@ files were used in the creation of the Unified dataset:

<pre>
28332e0a229e03641da0a551b3c72708  nettnas2009Hg19.bed
ddccc0e9cf14f307d99efdaf170d1d1b  nettnas2009Hg19.bim
88894faf5a48ade45685a3bc176f8eff  nettnas2009Hg19.fam
</pre>

<pre>
commit a3ff96c1a58afba9de01f5ce02a2f1be930b59cb
Author: John Ziniti <rejpz@channing.harvard.edu>
Date:   Tue Aug 7 15:45:44 2018 -0400

    Recode alleles to ACGT for nettnas2009Hg19 files (#18840)
</pre>",NETT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 557, 'name': 'NETT'}",,NETT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 557, 'name': 'NETT'}","<pre>
7f446cdab207b47d6c95967297a041a7  unfiltered/chr1.dose.reheader.vcf.gz
8d1654c4f8ca14c289f51e31f8f5aaf0  unfiltered/chr2.dose.reheader.vcf.gz
7c9d68366e004c99837b3c6b9e5fc1e4  unfiltered/chr3.dose.reheader.vcf.gz
371f604ae9350141785be1f013910c9f  unfiltered/chr4.dose.reheader.vcf.gz
e037b18f90db4fc474dbf078f8f33ed2  unfiltered/chr5.dose.reheader.vcf.gz
8a23aca0e7d65642d6693cfb03233de2  unfiltered/chr6.dose.reheader.vcf.gz
0af05016f734a94bf4b20657728f25f8  unfiltered/chr7.dose.reheader.vcf.gz
75d326c3658d2ed885a1b69a8899b340  unfiltered/chr8.dose.reheader.vcf.gz
b5de9eb80e333b4fd3da34b20212341a  unfiltered/chr9.dose.reheader.vcf.gz
555ce68e46c71a05e38bc2cecad5e405  unfiltered/chr10.dose.reheader.vcf.gz
569ad6a6290418d2d67216466fa0ae50  unfiltered/chr11.dose.reheader.vcf.gz
a9ce0a35c5290ffc247e679d9ca40bf5  unfiltered/chr12.dose.reheader.vcf.gz
2bff153c8e3585829d9eb5a0a0ac90a6  unfiltered/chr13.dose.reheader.vcf.gz
2d9ec1180d6a8e7bdec382c889717b31  unfiltered/chr14.dose.reheader.vcf.gz
8745680140460b2ce40a74623f9c1c54  unfiltered/chr15.dose.reheader.vcf.gz
737c6228e701d4208f3aa42cda7eeb14  unfiltered/chr16.dose.reheader.vcf.gz
06897ff6a4934f90b23fe3c43ff8a66a  unfiltered/chr17.dose.reheader.vcf.gz
e042a8a704c650b7fd8b59abaf6072d3  unfiltered/chr18.dose.reheader.vcf.gz
0f97a673936bc03fe6ffc090bc776f74  unfiltered/chr19.dose.reheader.vcf.gz
c3d95f4f85e8b592af285f7de485ee15  unfiltered/chr20.dose.reheader.vcf.gz
465e92634d9ddaa3c4f19ce87202d3de  unfiltered/chr21.dose.reheader.vcf.gz
a64a9c7835e2542656dedd1ec8084302  unfiltered/chr22.dose.reheader.vcf.gz
</pre>",NETT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 557, 'name': 'NETT'}","This is miscellaneous data copied over from /proj/recs1s/recs100/.  There are a lot of SAS datasets for phenotypes, as well as some genotype data extracted from Generations.",NETT,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 710, 'name': 'NORWAY'}","*Location*: /proj/regeps/regep00/studies/GENKOLS/data/imputed/GenKOLS_TopMed/
*Original Location*: /udd/remhc/Work/GWAS/COPDGene/Imputed/GenKOLS/
*Subject Count*: @1672@
*Marker Count*: @229978505@
*SubjectId Format*: E.g. @1001_1001@
*MarkerId Format*: @chr<CHROM>:<POSITION>:<REF>:<ALT>@

<pre>
e36c216df1bba36bc6efc03f473e8ea6  data/processed/chr10.dose.vcf.gz
e49d7e077f8446c0ee2fae5599ee4de8  data/processed/chr10.info.gz
000421609fa9446eb5b1e7fd4f1cab95  data/processed/chr11.dose.vcf.gz
ed960a285e80dfe9f40ab5d32e22c15f  data/processed/chr11.info.gz
91d4c9db1a593f12398a703776881d68  data/processed/chr12.dose.vcf.gz
a12d8242610a9b00fae8a15e9f944d1a  data/processed/chr12.info.gz
adf9da9c6199d3f469c4c522fabfd962  data/processed/chr13.dose.vcf.gz
2540f5a08cc146f67e1d1359b71c0e63  data/processed/chr13.info.gz
4d39ff6178685e8f0539e4f6c726b194  data/processed/chr14.dose.vcf.gz
cb700328201413e38f4fd16af669f2ed  data/processed/chr14.info.gz
6f025ed408dc2f73fa0e53751608aa08  data/processed/chr15.dose.vcf.gz
346456e4653ef3a48b10ee2758a37116  data/processed/chr15.info.gz
5b6cc27288b93f8758831ddc103c5820  data/processed/chr16.dose.vcf.gz
aa6fb38406474fbf000eb77ff8169712  data/processed/chr16.info.gz
708130e631a19ee864c528636abd2d5a  data/processed/chr17.dose.vcf.gz
22b005fad9feebd2080f5cf1ef0384bf  data/processed/chr17.info.gz
8f0b485afae6014475ae998e3995a331  data/processed/chr18.dose.vcf.gz
404f5e2e5b3845599de1f6fc2b18b87e  data/processed/chr18.info.gz
f6edf1080ac0db0a4008082b058c91f9  data/processed/chr19.dose.vcf.gz
081773b153c62ee31fd5eb262f6f085f  data/processed/chr19.info.gz
c12d1a8e88ee7d7e3f5c4580ab21ce40  data/processed/chr1.dose.vcf.gz
a9a4cf4e06b59d8c7755161613af563f  data/processed/chr1.info.gz
ec63008a024e4f8fe6eb8fec3da248d7  data/processed/chr20.dose.vcf.gz
60d2888d59ab8768465608eb605fcc01  data/processed/chr20.info.gz
b82154718d2f4663b1cfa7ef5cb7b594  data/processed/chr21.dose.vcf.gz
a35ff3b8dffad51698fac5db9b052fae  data/processed/chr21.info.gz
205e08930d124b6d1f6566258495c16c  data/processed/chr22.dose.vcf.gz
6921af99cb6009b513c9c761d88f2808  data/processed/chr22.info.gz
e6383a3c66b41489372db357ef5a51be  data/processed/chr2.dose.vcf.gz
c7d42134e56b14235bf2065038149a2c  data/processed/chr2.info.gz
d7e8d4eeb66f944016624aeaa5ab4c5b  data/processed/chr3.dose.vcf.gz
0109d6b030c8d3b56633ae0a2047930f  data/processed/chr3.info.gz
9387ad0363e1f92b7ab9656367867823  data/processed/chr4.dose.vcf.gz
1d1b5f1ba804382b14d329744a6169c6  data/processed/chr4.info.gz
ff93827efea72c2213322df218168be2  data/processed/chr5.dose.vcf.gz
84ea0dd01a29da6a3fb6a3718f62a547  data/processed/chr5.info.gz
a1e56c81ec57d52ad36d62c2dee1008c  data/processed/chr6.dose.vcf.gz
c4791715dc9db445a7b4c7d309075d1c  data/processed/chr6.info.gz
957f7f9abb108de0f0c850615c0f4399  data/processed/chr7.dose.vcf.gz
74c34778b442fa6f7674f88fba895403  data/processed/chr7.info.gz
03661173c5b023b8d5f4107fc8dd78c2  data/processed/chr8.dose.vcf.gz
7fb428336dc624915f37372cc0908f4a  data/processed/chr8.info.gz
f9ba7aebc41a7225073dce09abcf6185  data/processed/chr9.dose.vcf.gz
2becb5c99bd9d05673b2e1b538ad8347  data/processed/chr9.info.gz
</pre>
",NORWAY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 710, 'name': 'NORWAY'}",,NORWAY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 710, 'name': 'NORWAY'}",,NORWAY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 710, 'name': 'NORWAY'}",GWAS Dataset produced in 2009.,NORWAY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
"{'id': 710, 'name': 'NORWAY'}",,NORWAY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,experiment
